sentence,text_processed,true_label,tuned_pred,tuned_correct,word_count,confidence,base_pred,base_correct
thầy dạy hơi nhanh nên mong thầy dạy chậm lại và giảng kỹ hơn .,thầy dạy hơi nhanh nên mong thầy dạy chậm lại và giảng kỹ hơn .,negative,negative,True,15,0.9999469758536744,negative,True
bài giảng hấp dẫn .,bài giảng hấp dẫn .,positive,positive,True,5,0.8406992173130484,positive,True
giảng viên nên cho nhiều bài tập và hướng dẫn kỹ cho sinh viên làm bài .,giảng viên nên cho nhiều bài tập và hướng dẫn kỹ cho sinh viên làm bài .,negative,negative,True,17,0.8176693167404254,negative,True
ví dụ của thầy cũng chưa rõ ràng .,ví dụ của thầy cũng chưa rõ ràng .,positive,negative,False,9,0.8301407524061982,negative,False
"em rất hài lòng về phương pháp , cách giảng dạy cũng như cách thầy tiếp xúc với sinh viên .","em rất hài lòng về phương pháp , cách giảng dạy cũng như cách thầy tiếp xúc với sinh viên .",positive,positive,True,21,0.9578716287606928,positive,True
điều đó làm tăng áp lực cho sinh viên .,điều đó làm tăng áp lực cho sinh viên .,negative,negative,True,10,0.4325579102036515,negative,True
thầy cần tranh luận với sinh viên để sinh viên dễ nắm bắt kiến thức hơn .,thầy cần tranh luận với sinh viên để sinh viên dễ nắm bắt kiến thức hơn .,negative,negative,True,17,0.9474144707637648,negative,True
"thầy có dặn nên up lên youtube , nhưng do mạng nhà yếu nên em nén lại up lên mediafire thì bị trừ điểm .","thầy có dặn nên up lên youtube , nhưng do mạng nhà yếu nên em nén lại up lên mediafire thì bị trừ điểm .",negative,negative,True,25,0.98589865671041,negative,True
"giảng dạy nhiệt tình , tận tâm , cách giảng dạy dễ hiểu .","giảng dạy nhiệt tình , tận tâm , cách giảng dạy dễ hiểu .",positive,positive,True,14,0.9999068422839829,positive,True
cần phải thống nhất nội dung học của lớp lý thuyết và thực hành .,cần phải thống nhất nội dung học của lớp lý thuyết và thực hành .,negative,negative,True,15,0.9976199316771887,negative,True
tài liệu của giảng viên đưa ra còn thiếu sót và nội dung tài liệu có nhiều sai sót .,tài liệu của giảng viên đưa ra còn thiếu sót và nội dung tài liệu có nhiều sai sót .,negative,negative,True,20,0.9810051627361881,negative,True
"có thể biết được cách quản lý dữ liệu , có rất nhiều tài liệu tham khảo được giảng viên cập nhật .","có thể biết được cách quản lý dữ liệu , có rất nhiều tài liệu tham khảo được giảng viên cập nhật .",positive,positive,True,23,0.7073285557286428,positive,True
giảng viên đưa nhiều bài tập với mức độ từ dễ đến khó .,giảng viên đưa nhiều bài tập với mức độ từ dễ đến khó .,positive,positive,True,14,0.6332198300905094,positive,True
cần phải có các thiết bị phục vụ cho môn học tốt hơn .,cần phải có các thiết bị phục vụ cho môn học tốt hơn .,negative,negative,True,14,0.997771137429498,negative,True
dạy rất hay và chi tiết .,dạy rất hay và chi tiết .,positive,positive,True,7,0.9997953333666548,positive,True
thầy cung cấp nhiều kiến thức bổ ích .,thầy cung cấp nhiều kiến thức bổ ích .,positive,positive,True,9,0.9954221196763956,positive,True
giáo viên dạy chưa tốt .,giáo viên dạy chưa tốt .,negative,negative,True,6,0.9852848471097593,negative,True
đề cương đầy đủ .,đề cương đầy đủ .,positive,positive,True,5,0.6401881299338673,positive,True
dạy học nhiệt tình giải nhiều bài tập khó mà bọn em làm không ra .,dạy học nhiệt tình giải nhiều bài tập khó mà bọn em làm không ra .,positive,negative,False,16,0.9084388816132055,negative,False
làm sao vớt vát được .,làm sao vớt vát được .,negative,negative,True,6,0.6018032584648682,negative,True
"giảng viên dạy nhiệt tình , đi đúng giờ , dạy dễ tiếp thu .","giảng viên dạy nhiệt tình , đi đúng giờ , dạy dễ tiếp thu .",positive,positive,True,15,0.9998928915678644,positive,True
"thông báo bài tập rất muộn và nhiều thay vì chia nhỏ và giao bài tập sớm , khiến sinh viên bị quá tải và chịu áp lực trong việc giải quyết bài tập .","thông báo bài tập rất muộn và nhiều thay vì chia nhỏ và giao bài tập sớm , khiến sinh viên bị quá tải và chịu áp lực trong việc giải quyết bài tập .",negative,negative,True,35,0.9580891164049657,negative,True
"có kinh nghiệm , khá nhiệt tình .","có kinh nghiệm , khá nhiệt tình .",positive,positive,True,8,0.9841412220087429,positive,True
nghỉ học không thông báo hoài .,nghỉ học không thông báo hoài .,negative,negative,True,7,0.9979942999482544,negative,True
"dạy tận tình , hướng dẫn sinh viên cụ thể .","dạy tận tình , hướng dẫn sinh viên cụ thể .",positive,positive,True,11,0.9970622645728481,positive,True
cố chấp .,cố chấp .,negative,positive,False,3,0.7427670211075655,positive,False
thầy còn hay đi muộn .,thầy còn hay đi muộn .,negative,negative,True,6,0.618463862310353,negative,True
"trình độ chuyên môn , sự nhiệt tình trong giảng dạy .","trình độ chuyên môn , sự nhiệt tình trong giảng dạy .",positive,positive,True,12,0.943006362589431,positive,True
"em thấy đề thi khó và khác so với những gì đã học , cụ thể là phần đọc đoạn văn .","em thấy đề thi khó và khác so với những gì đã học , cụ thể là phần đọc đoạn văn .",negative,negative,True,22,0.930666098633179,negative,True
giảng viên dạy hết sức nhiệt tình .,giảng viên dạy hết sức nhiệt tình .,positive,positive,True,8,0.9912887031275684,positive,True
em hầu như không được gặp cô ạ .,em hầu như không được gặp cô ạ .,negative,negative,True,9,0.8495053410141585,negative,True
thầy dạy và giảng giải nhiệt tình .,thầy dạy và giảng giải nhiệt tình .,positive,positive,True,8,0.9950162508336172,positive,True
"cô dạy rất vui và nhiệt tình , giải bài tập rất chi tiết .","cô dạy rất vui và nhiệt tình , giải bài tập rất chi tiết .",positive,positive,True,15,0.9998917894335666,positive,True
tài liệu cung cấp cho sinh viên trên web của trường còn ít .,tài liệu cung cấp cho sinh viên trên web của trường còn ít .,negative,negative,True,14,0.8678122032089983,negative,True
chưa theo sát chương trình .,chưa theo sát chương trình .,negative,negative,True,6,0.8550964342897276,negative,True
truyền đạt nguồn kiến thức phong phú .,truyền đạt nguồn kiến thức phong phú .,positive,positive,True,8,0.9369147151751048,positive,True
giáo viên giảng bài rất hay và thú vị và truyền tải được nội dung môn học rõ ràng ý nghĩa .,giáo viên giảng bài rất hay và thú vị và truyền tải được nội dung môn học rõ ràng ý nghĩa .,positive,positive,True,22,0.989191425932532,positive,True
nhà trường nên cập nhật thêm nhiều thông tin kiến thức mới vào đề cương giảng dạy .,nhà trường nên cập nhật thêm nhiều thông tin kiến thức mới vào đề cương giảng dạy .,negative,negative,True,18,0.9879788786516297,negative,True
"cô có kiến thức tốt , truyền đạt dễ hiểu , phát âm chuẩn .","cô có kiến thức tốt , truyền đạt dễ hiểu , phát âm chuẩn .",positive,positive,True,15,0.9957718811855792,positive,True
"giảng viên nhiệt tình , giảng dạy hay , dễ hiểu .","giảng viên nhiệt tình , giảng dạy hay , dễ hiểu .",positive,positive,True,12,0.999997540610721,positive,True
cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn đề mới qua phần mới .,cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn đề mới qua phần mới .,positive,negative,False,22,0.7232539900869439,negative,False
thầy quá khắt khe .,thầy quá khắt khe .,negative,positive,False,5,0.5193428067875366,positive,False
rất nhiệt tình và chuyên nghiệp .,rất nhiệt tình và chuyên nghiệp .,positive,positive,True,7,0.9998254847222638,positive,True
sử dụng giờ học trên lớp hiệu quả .,sử dụng giờ học trên lớp hiệu quả .,positive,positive,True,9,0.7079348736420467,positive,True
giải bài tập .,giải bài tập .,neutral,negative,False,4,0.5018498247708453,positive,False
vì thầy không đến lớp giảng dạy bữa nào cả nên em không biết nhận xét .,vì thầy không đến lớp giảng dạy bữa nào cả nên em không biết nhận xét .,neutral,negative,False,17,0.4962592936005095,negative,False
cách dạy của cô thương rất hiệu quả .,cách dạy của cô thương rất hiệu quả .,positive,positive,True,9,0.989266107087535,positive,True
"thầy dạy vui , dễ hiểu , rõ ràng .","thầy dạy vui , dễ hiểu , rõ ràng .",positive,positive,True,10,0.9999789432364543,positive,True
"em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc .","em được biết đây là kỳ dạy cuối cùng của thầy nên em chúc thầy sức khỏe dồi dào , gia đình hạnh phúc .",neutral,positive,False,25,0.5957545678651351,positive,False
cho sinh viên những bài tập cơ bản để tìm hiểu về bài giảng lý thuyết .,cho sinh viên những bài tập cơ bản để tìm hiểu về bài giảng lý thuyết .,neutral,positive,False,17,0.7518950296669116,positive,False
slide chưa cập nhật với tình hình ngành hiện nay .,slide chưa cập nhật với tình hình ngành hiện nay .,negative,negative,True,11,0.9967929028288166,negative,True
cô rất hay .,cô rất hay .,positive,positive,True,4,0.9999511492561287,positive,True
"cô giảng bài cụ thể , áp dụng vào thực tế rõ ràng .","cô giảng bài cụ thể , áp dụng vào thực tế rõ ràng .",positive,positive,True,14,0.957901045283582,positive,True
dạy không hiệu quả khó hiểu .,dạy không hiệu quả khó hiểu .,negative,negative,True,7,0.9986469609305115,negative,True
"thầy giảng hay , dễ hiểu .","thầy giảng hay , dễ hiểu .",positive,positive,True,7,0.9999650216563924,positive,True
"thầy nhiệt tình , dễ thương .","thầy nhiệt tình , dễ thương .",positive,positive,True,7,0.9999625982396895,positive,True
"thầy tận tâm , nhiệt tình , truyền đạt kiến thức rất hiệu quả .","thầy tận tâm , nhiệt tình , truyền đạt kiến thức rất hiệu quả .",positive,positive,True,15,0.9994706287709254,positive,True
"giảng viên tận tình giúp đỡ , giảng dạy dễ hiểu , dễ tiếp thu .","giảng viên tận tình giúp đỡ , giảng dạy dễ hiểu , dễ tiếp thu .",positive,positive,True,16,0.9999825487330652,positive,True
